50/VC-51/23,"Ejecución de las obras necesarias para la adaptación a las normativas vigentes del interior del edificio sede de la Dirección Provincial del Instituto Nacional de la Seguridad Social de Zaragoza, para la concesión de los permisos administrativos, urbanístico y de apertura, por parte del Ayuntamiento de Zaragoza",Otras instalaciones de edificios y obras;Obras;,Resuelta,"132,757.95",28/10/2022,INSS-Dirección provincial de Zaragoza,19-11-2022
2022/CON/S510/00017,Redacción del proyecto o memoria técnica y dirección de obra del proyecto de Instalación de un sistema de cableado estructurado para 9 parques y el almacén de Quesa del Consorcio.,Otros servicios;Servicios;,Resuelta,"10,740.90",14/10/2022,Presidencia del Consorcio para el Servicio de Prevención y Extinción de Incendios y de Salvamento de la Provincia de Valencia,19-11-2022
6080/2022,Suministro para proyecto para la modernización y gestión sostenible del centro Cultural Federico García Lorca. Mediante Lotes.,Adquisición;Suministros;,Resuelta,"249,344.00",29/08/2022,Alcaldía del Ayuntamiento de la Villa de Ingenio,19-11-2022
1374/2022,"Pavimentación y mejora de la accesibilidad en las calles Villamontaña, Santa Gema, San Antonio Abad, San Gregorio, Cuesta, San Román, San Eugenio, Yeserías e Inmaculada.",Construcción;Obras;,Resuelta,"450,180.00",08/06/2022,Junta de Gobierno del Ayuntamiento de San Martín de la Vega,19-11-2022
328/2022,Gestión de gabinete de prensa y comunicación institucional. Notas de prensa y reportajes fotográficos para la Mancomunidad Intermunicipal de Servicios Sociales del Este de Madrid (MISSEM),Servicios de publicidad;Servicios;,Resuelta,"7,200.00",24/08/2022,Presidencia de la Mancomunidad Intermunicipal de Servicios Sociales del Este de Madrid (MISSEM),19-11-2022
145/2020/00106.2.6,Difusión de las campañas de turismo internacional de Madrid Destino Turismo,Servicios de publicidad;Servicios;,Adjudicada,"305,000.00",,"Área de Gobierno de Portavoz, Seguridad y Emergencias",19-11-2022
68/2022,Obras de cerramiento de pistas cubiertas del complejo deportivo Manuel Sánchez Granado,"Construcción general de edificios y obras singulares de ingeniería civil (puentes, túneles, etc.);Obras;",Resuelta,"220,889.39",17/08/2022,Junta de Gobierno Local del Ayuntamiento de Ávila,19-11-2022
AB OCT L50 22,Suministro de frutas y verduras frescas centralizadas para el lote 50 P.T. de León desde el 1 de octubre al 31 de octubre de 2022.,Adquisición;Suministros;,Adjudicada,0.00,23/09/2022,"Paradores de Turismo de España, S.M.E., S.A.",19-11-2022
1116/2022,"Información, asesoría y orientación jurídica en materia de medidas sociales, vivienda, familia y laborales, dirigido a colectivos vulnerables atendidos por los servicios sociales de la MISSEM.

Asesoría y apoyo jurídico a los y las profesionales de Servicios Sociales en la materia propia de su actividad.",Servicios jurídicos;Servicios;,Resuelta,"9,089.28",24/08/2022,Presidencia de la Mancomunidad Intermunicipal de Servicios Sociales del Este de Madrid (MISSEM),19-11-2022
54/S/22/SU/GE/A/0041,"Suministro con instalación de una estación diagnóstica de 5MP con destino al almacenamiento PACS, para el Complejo Hospitalario Universitario Insular-Materno Infantil de Gran Canaria, con financiación “NEXT GENERATION”, con cargo al fondo de ayuda a la recuperación para la cohesión y los territorios de Europa (REACT-EU), con cargo al Fondo de Ayuda a la Recuperación para la Cohesión y los Territorios de Europa (REACT-EU), instrumentalizada a través del Programa Operativo FEDER Canarias (2014-2020) Eje prioritario 20 “Objetivo Específico 20.1.5 “Apoyar inversiones en infraestructuras que presten servicios básicos”.",Adquisición;Suministros;,Resuelta,"32,710.28",30/08/2022,Dirección Gerencia del Complejo Hospitalario Universitario Insular Materno Infantil,19-11-2022
784/2022,Mejora de vías públicas de Puntallana,Construcción;Obras;,Adjudicada,"79,439.25",14/10/2022,Alcaldía del Ayuntamiento de Puntallana,19-11-2022
61\2022,Adjudicación del servicio de Café-Bar del Centro de Personas Mayores de Domingo Pérez de Granada,Servicios de hostelería y restaurante;Servicios;,Evaluación,"20,769.23",31/10/2022,Alcaldía del Ayuntamiento de Domingo Pérez de Granada,19-11-2022
215/2022,Obras necesarias para completar la urbanización del tramo final de la calle Reus de Ituero y Lama,Construcción;Obras;,Resuelta,"111,262.45",19/09/2022,Alcaldía del Ayuntamiento de Ituero y Lama,19-11-2022
5802/2022,Suministro de hormigones preamasados para la ejecución de las obras PFEA 2021.,Adquisición;Suministros;,Evaluación,"58,954.31",17/10/2022,Alcaldía del Ayuntamiento de Brenes,19-11-2022
HAP_SGT_16/2022,Servicios profesionales de colaboración con la Intervención General de la Administración de la Comunidad Autónoma de Aragón en la realización de los trabajos de auditoría necesarios para llevar a cabo los controles financieros sobre proyectos cofinanciados por la Unión Europea en el marco 2014-2020 (FSE Regional Aragón 2021),"Servicios de contabilidad, auditoría y teneduría de libros;Servicios;",Resuelta,"13,825.65",26/07/2022,Departamento de Hacienda y Administración Pública,19-11-2022
3536/2022,"El alquiler de máquinas fotocopiadoras multifunción y escáneres, así como su mantenimiento, para las oficinas municipales.",Alquiler;Suministros;,Resuelta,"144,510.00",15/07/2022,Regidoria de Contratación del Ayuntamiento de Andratx,19-11-2022
2022/10106,servicio de artistas y orquestas para la celebración de la Feria de Octubre  2022 de Peñarroya-Pueblonuevo,"Servicios de esparcimiento, culturales y deportivos;Servicios;",Resuelta,"64,500.00",,Alcaldía del Ayuntamiento de Peñarroya-Pueblonuevo,19-11-2022
3/2022,Ejecución de la obra correspondiente al Proyecto de rehabilitación de la envolvente del edificio “Teatro” de Isla Pedrosa.,Construcción;Obras;,Resuelta,"196,945.00",22/06/2022,"Gerencia de la Fundación Cántabra para la Salud y Bienestar Social, F.S.P.- Medio Propio",19-11-2022
TSA0073780,"Suministro en obra de material de préstamo para ejecución de caminos secundarios de la ZRP Troáns Sector I en Cuntis (Pontevedra), cofinanciado 75% FEADER.",Adquisición;Suministros;,Resuelta,"54,223.67",26/09/2022,"Empresa de Transformación Agraria S.A.,S.M.E., M.P., (TRAGSA)",19-11-2022
OB-07/22 ML,Obras de adecuación de espacios para Laboratorio Docente de Simulación en planta primera de la Escuela Técnica Superior de Ingenieros Navales de la Universidad Politécnica de Madrid,Acabado de edificios y obras;Obras;,Evaluación,"185,123.97",21/10/2022,Rectorado de la Universidad Politécnica de Madrid,19-11-2022
JGL-OBR/2022000026,"Ejecución de la adecuación de parte del inmueble municipal, situado en avenida agricultor, dentro del actual recinto de instalación deportiva de pádel para dependencias del Casal Jove.",Instalación de edificios y obras;Obras;,Resuelta,"80,036.26",13/09/2022,Junta de Gobierno del Ayuntamiento de La Vall d'Uixó,19-11-2022
22V014,"Suministro de abastecimiento de gasóleo, tipo B y C, para los edificios adscritos a la Subsecretaría del Ministerio del Interior",Adquisición;Suministros;,Adjudicada,"201,338.80",24/08/2022,Subdirección General de Gestión Económica y Patrimonial,19-11-2022
CG-2022/2821/0200,Suscripción herramienta ITAM control de licencias con destino a Ibermutua,Alquiler;Suministros;,Adjudicada,"12,000.00",14/10/2022,"Dirección General de IBERMUTUA, Mutua Colaboradora con la Seguridad Social nº 274",19-11-2022
2/2022,"Subasta de terrenos rusticos en Cañada Honda poligono 20, parcela 9004",Enajenación de inmuebles;Patrimonial;,Resuelta,"5,378.08",12/09/2022,ALCALDÍA DEL AYUNTAMIENTO DE LOBÓN,19-11-2022
582022077000,Botes para muestras de análisis espectrométricos,Adquisición;Suministros;,Resuelta,"10,200.00",07/09/2022,Dirección General del INTA,19-11-2022
AB OCT L49 22,Suministro de frutas y verduras frescas centralizadas para el lote 49 P.T. de Las Cañadas del Teide desde el 1 de octubre al 31 de octubre de 2022.,Adquisición;Suministros;,Adjudicada,0.00,23/09/2022,"Paradores de Turismo de España, S.M.E., S.A.",19-11-2022
2022/ETSAE0038/00001224E,Contrato de servicios para el Servicio de Información y Atención al Usuario en RLM de las provincias de Madrid y Toledo,Otros servicios;Servicios;,Parcialmente Resuelta,"115,537.19",04/07/2022,Jefatura de Intendencia de Asuntos Económicos Centro,19-11-2022
2/2022,concesión gestión servicio sala velatorio de Guadajira,Servicios sociales y de salud;Servicios;,Resuelta,"4,000.00",23/03/2022,ALCALDÍA DEL AYUNTAMIENTO DE E.L.M. DE GUADAJIRA,19-11-2022
46-CG-051/2022,"Servicio de mantenimiento de ascensores, montacargas y salva escaleras en la Dirección Provincial TGSS y centros dependientes",Servicios de mantenimiento y reparación;Servicios;,Evaluación,"34,975.08",20/10/2022,TGSS-Dirección provincial de Valencia,19-11-2022
2021/0019578.1,Servei de manteniment de les instal·lacions de protecció contra incendis de diverses oficines i dependències de l'Organisme de Gestió Tributària (ORGT) de la Diputació de Barcelona.,;Servicios;,Resuelta,"79,574.71",03/03/2022,Organisme Autònom de Gestió Tributària,19-11-2022
CS/AH04/1101313247/22/PS,Subministrament i instal·lació de 5 torres de gasos per l'Àrea d'Intervencionisme Vascular i Neurovascular de l'Hospital Universitari de Girona Dr.Josep Trueta,;Suministros;,Resuelta,"69,000.00",27/09/2022,Institut Català de la Salut (ICS),19-11-2022
901692/22,"Servei consistent en la redacció del projecte d'execució, l'estudi de seguretat i salut i la direcció de les obres dels Habitatges Dotacionals al Passatge Pons de l'Hospitalet de Llobregat",;Servicios;,Evaluación,"59,769.53",,Àrea Metropolitana de Barcelona,19-11-2022
AG-2022-462,Control d'auditories energètiques de les grans empreses de Catalunya 2022.,;Servicios;,Resuelta,"99,769.00",16/06/2022,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",19-11-2022
CP00056/2022,"Servicio de atención a usuarios de Asepeyo y público en general mediante chat online para ASEPEYO, Mutua Colaboradora con la Seguridad Social, núm. 151.",Otros servicios;Servicios;,Resuelta,"4,164.00",23/06/2022,Subdirección General de Medios de ASEPEYO. Mutua Colaboradora con la Seguridad Social. num. 151,19-11-2022
79/2022,Servicio consistente en la realización de espectáculos musicales en las fiestas de Santa Teresa en el año 2022,"Servicios de esparcimiento, culturales y deportivos;Servicios;",Resuelta,"95,041.32",26/09/2022,Junta de Gobierno Local del Ayuntamiento de Ávila,19-11-2022
2022/C005/000005,Instalación de climatización e renovación do aire no auditorio cine Alovi,Adquisición;Suministros;,Adjudicada,"45,705.00",14/10/2022,Alcaldia del Ayuntamiento de As Pontes de García Rodríguez,19-11-2022
2022-0217,Obras de reforma del área de recepción en el Parador de Turismo de Las Cañadas del Teide.,Construcción general de inmuebles y obras de ingeniería civil;Obras;,Evaluación,"70,000.00",10/10/2022,"Paradores de Turismo de España, S.M.E., S.A.",19-11-2022
AB MARISCOS L5 30 09 06 10,"Acuerdo marco suministro de mariscos y moluscos frescos para los Paradores de Asturias (Cangas de Onís, Corias “Cangas de Narcea”, Gijón)
desde el 30 de septiembre de 2022 al 06 de octubre de 2022.",Adquisición;Suministros;,Adjudicada,0.00,29/09/2022,"Paradores de Turismo de España, S.M.E., S.A.",19-11-2022
AB OCT L48 22,Suministro de frutas y verduras frescas centralizadas para el lote 48 P.T. de Seu D´Urgell desde el 1 de octubre al 31 de octubre de 2022.,Adquisición;Suministros;,Adjudicada,0.00,23/09/2022,"Paradores de Turismo de España, S.M.E., S.A.",19-11-2022
PRE/2022/0000112032,Obras de Emergencia para mitigar los efectos del incendio forestal en la Comarca de las Hurdes en julio de 2022. Por lotes (Lote 5: Construcción de infraestructuras auxiliares para acometer trabajos de restauración) ,Construcción;Obras;,Resuelta,"235,836.16",,"Consejería de Agricultura, Desarrollo Rural, Población y Territorio",19-11-2022
CYC/79/2022,Servicio para el desarrollo de actividades deportivas en los polideportivos del municipio (yoga y gimnasia de mantenimiento),"Servicios de esparcimiento, culturales y deportivos;Servicios;",Resuelta,"21,487.60",02/08/2022,Junta de Gobierno del Ayuntamiento de Corvera de Asturias,19-11-2022
3157/2022,Servicio de limpieza de Universidad Popular,Otros servicios;Servicios;,Evaluación,"24,793.40",14/10/2022,Alcaldía del Ayuntamiento de San Roque,19-11-2022
2022/ETHC00003/00000175E,Suministro de mochilas CRAV,Adquisición;Suministros;,Resuelta,"20,661.16",17/10/2022,Jefatura de Intendencia de Asuntos Económicos Centro,19-11-2022
8173/2022,Instalación y puesta en funcionamiento del ascensor del Edificio de viviendas municipales de mayores,Construcción;Obras;,Evaluación,"107,438.02",19/10/2022,Alcaldía del Ayuntamiento de San Roque,19-11-2022
POSA 2022 00023,"Suministro de componentes y equipos informáticos para la Empresa Funeraria Municipal, S.A. ",Adquisición;Suministros;,Adjudicada,"5,601.39",16/09/2022,Consell d'Administració de l'Empresa Funerària Municipal S.A.,19-11-2022
A/SUM-031698/2022,Adquisición de audiovisuales para el plan básico de montaje de los nuevos centros de salud Las Tablas y Parque Oeste Alcorcón del Servicio Madrileño de Salud,;Suministros;,Adjudicada,"10,016.42",,Gerencia Asistencial de Atención Primaria,19-11-2022
A/SER-010583/2022 (C-322B-002-22),"El contrato tiene por objeto la ejecución de un servicio de Intérpretes de Lengua de Signos Española para la atención educativa del alumnado con necesidades educativas especiales asociadas a discapacidad auditiva, y que se encuentren cursando estudios sostenidos con fondos públicos, de las enseñanzas competencia de la Dirección General de Educación Secundaria, Formación Profesional y Régimen Especial según el Decreto 236/2021, en centros docentes dependientes de la Vicepresidencia, Consejería de Educación y Universidades.",;Servicios;,Adjudicada,"1,371,061.02",,"Vicepresidencia, Consejería de Educación y Universidades",19-11-2022
1642/2022,Obra de pavimentación de varias calles en Mancha Real.,"Construcción de autopistas,carreteras, campos de aterrizaje, vías férreas y centros deportivos;Obras;",Resuelta,"66,115.69",23/08/2022,Alcaldía del Ayuntamiento de Mancha Real,19-11-2022
P4104500F-2022/000165-PCA,Contratación de suministro de productos de limpieza para el Ayuntamiento de Gerena,Adquisición;Suministros;,Resuelta,"68,982.12",18/08/2022,Alcaldía del Ayuntamiento de Gerena,19-11-2022
OB-050/22,"2019/2/EDUGR/1/91-6-1 ""GRANADA, Mejoras y eliminación de barreras arquitectónicas en Parque 28-F"", dentro de las estrategias de desarrollo urbano sostenible e integrado ""EDUSI Aglomeración Urbana de Granada"" cofinanciada en un 80% por el Fondo Europeo de Desarrollo Regional (FEDER), en el marco del Programa Operativo Plurirregional de España (POPE) 2014-2020.",Construcción;Obras;,Resuelta,"318,771.25",03/08/2022,Presidencia de la Diputación Provincial de Granada,19-11-2022
2022/006349,SSCC-Obras Sustitución de Carpinterías Exteriores en el I.E.S. Peñas Negras de Mora (Toledo).,Instalaciones de carpintería;Obras;,Resuelta,"174,451.71",20/07/2022,"Secretaría General de la Consejería de Educación, Cultura y Deportes de la Junta de Comunidades de Castilla-La Mancha",19-11-2022
2022/002836,"Recalce del muelle y reposición de barandilla en paseo marítimo de Tarajalejo, T.M: Tuineje",Otras instalaciones de edificios y obras;Obras;,Resuelta,"174,204.45",22/08/2022,Alcaldía del Ayuntamiento de Tuineje,19-11-2022
22.OB.B.02,Implantación de paneles solares fotovoltaicos e instalaciones auxiliares en el puerto pesquero de Motril (Granada),Construcción;Obras;,Evaluación,"2,204,982.74",25/10/2022,Presidencia de la Autoridad Portuaria de Motril,19-11-2022
41918/2022,"Obras de mejora, modernización y dotación de infraestructuras y servicios en polígonos, áreas industriales y enclaves tecnológicios- Zona Norte de la ciudad del Transporte de Castelló de la Plana",Construcción;Obras;,Evaluación,"160,330.58",25/10/2022,Junta de Gobierno del Ayuntamiento de Castellón de la Plana,19-11-2022
32/2022,servicio de comedor en la e. i. municipal “els peixos” de petrer.,Servicios de hostelería y restaurante;Servicios;,Adjudicada,"24,023.27",17/10/2022,Junta de Gobierno del Ayuntamiento de Petrer,19-11-2022
CSM ALC 12/2022-598/2022,Reforma de local municipal para instalaciones al servicio de asociaciones o agrupaciones locales.,Otras instalaciones de edificios y obras;Obras;,Resuelta,"184,546.26",19/10/2022,Alcaldía del Ayuntamiento de Cuevas de San Marcos,19-11-2022
AB MARISCOS L2 30 09 06 10,"Acuerdo marco suministro de moluscos frescos para los Paradores de la provincia de Pontevedra (Baiona, Tui, Cambados y Pontevedra) desde el 30 de septiembre de 2022 al 06 de octubre de 2022.",Adquisición;Suministros;,Adjudicada,0.00,29/09/2022,"Paradores de Turismo de España, S.M.E., S.A.",19-11-2022
2022/AR42U/00001114E,"I-00053-P-22.-Patrullero ""ARNOMENDI"".- Servicio de prestación única de mantenimiento y reparación de las redes de seguridad de la cubierta de vuelo",Servicios de mantenimiento y reparación;Servicios;,Resuelta,"14,958.64",11/08/2022,Intendente de Ferrol,19-11-2022
276/2022,"Obras de Cambio de pavimento y mejora de accesibilidad en el Pabellón polideportivo municipal. Subvención para el Fomento de infraestructuras deportivas para entidades locales de Andalucía (ID).
",Revestimiento de suelos y paredes;Obras;,Resuelta,"115,642.57",27/07/2022,Junta de Gobierno Local del Ayuntamiento de La Zubia,19-11-2022
13-007-32,"SEPES informa de la apertura del plazo de presentación de ofertas para la adquisición, mediante procedimiento abierto, por concurso, de 113 parcelas de la 1ª y 2ª Fase de la actuación Entrecaminos Sector 14-A en Valdepeñas (Ciudad Real).",Enajenación de inmuebles;Patrimonial;,Evaluación,0.00,24/10/2022,Consejo de Administración SEPES Entidad Pública Empresarial de Suelo,19-11-2022
PCC/2022/0000080802,Suministro de licencias de productos software de Microsoft para la Junta de Extremadura,Adquisición;Suministros;,Resuelta,"1,709,916.00",31/08/2022,Dirección General de Patrimonio y Contratación Centralizada,19-11-2022
Z22TE015/D20,Adquisición de televisores y pizarras digitales interactivas para diferentes dependencias policiales de Policía  Nacional,Adquisición;Suministros;,Resuelta,"34,710.74",01/08/2022,División Económica y Técnica (Cuerpo Nacional de Policía),19-11-2022
AB OCT L45 22,Suministro de frutas y verduras frescas centralizadas para el lote 45 P.T. de La Gomera desde el 1 de octubre al 31 de octubre de 2022.,Adquisición;Suministros;,Adjudicada,0.00,23/09/2022,"Paradores de Turismo de España, S.M.E., S.A.",19-11-2022
EC/ADUS/008/2022,Obras de rehabilitación de pavimento e infraestructuras en Plazuela y Calle Santiago de Écija (Sevilla).,Construcción;Obras;,Resuelta,"225,052.80",20/09/2022,Junta de Gobierno del Ayuntamiento de Ecija,19-11-2022
8113/2022,Urbanización Avda. Marítima Fase 2 - Subfase 2.2 - Primera Separata,Otras construcciones especializadas;Obras;,Evaluación,"1,657,205.78",25/10/2022,Alcaldía del Ayuntamiento de Santa Cruz de La Palma ,19-11-2022
22-SE-14,"Contrato de servicios consistente en el reparto domiciliario de alimentos para la implementación del programa ""Menjar a casa"".",Servicios sociales y de salud;Servicios;,Resuelta,"106,552.73",06/09/2022,Alcaldía del Ayuntamiento de Mislata,19-11-2022
AB OCT L46 22,Suministro de frutas y verduras frescas centralizadas para el lote 46 P.T. de La Granja desde el 1 de octubre al 31 de octubre de 2022.,Adquisición;Suministros;,Adjudicada,0.00,23/09/2022,"Paradores de Turismo de España, S.M.E., S.A.",19-11-2022
PAS/08/2022,Asesoramiento técnico en materia de igualdad de oportunidades a las empresas como apoyo a la Unidad de igualdad de Valencia Activa. Treballem Iguals.,Otros servicios;Servicios;,Resuelta,"60,000.00",22/08/2022,Fundación València Activa,19-11-2022
3093/2022,Suministro de 2 sistemas de visualización de radiografías para las unidades de desactivación de explosivos (EOD) de la Armada,Adquisición;Suministros;,Adjudicada,"117,880.00",17/10/2022,Dirección de Gestión Económica de la Jefatura de Apoyo Logístico de la Armada,19-11-2022
219/2022,"Es objeto del presente contrato a través del procedimiento abierto simplificado sumario, de varios criterios, tramitación ordinaria, con ánimo de mejorar el uso y
disfrute del espacio urbano de varios de sus municipios, las obras de urbanización de parte de los mismos mediante la pavimentación de aquellas calles que presentan un peor estado de conservación y varios tramos de aquellas en las que la pavimentación existente se reducía al propio terreno vegetal.

En concreto, las actuaciones se llevarán a cabo en los términos municipales de:

1- CASTRILLO DE RUCIOS
2- CELADILLA SOTOBRÍN
3- HONTOMÍN
4- LERMILLA
5- MASA
6- PEÑAHORADA
7- QUINTANILLA SOBRESIERRA

Todo ello se hará de acuerdo con las necesidades señaladas en el presente Pliego, bajo la supervisión del responsable del contrato designado por el órgano de contratación, si procede.

La urgencia se debe al interés general en la reparación necesaria de las viales en las localidades descritas como consecuencia de la antigüedad de éstas y de las inclemencias del tiempo crea importantes desperfectos en las capas de rodadura cuya reparación se pretende, y esta situación se traduce por tanto en un deficiente servicio al ciudadano.
",Construcción;Obras;,Resuelta,"70,247.92",23/09/2022,Junta de Gobierno Local del Ayuntamiento de Merindad de Río Ubierna,19-11-2022
MSA220074,Servicio de mantenimiento de las cubiertas del Museo Nacional de Antropología.,Servicios de mantenimiento y reparación;Servicios;,Evaluación,"9,500.00",24/10/2022,Dirección General de Bellas Artes,19-11-2022
CONTR 2022 851379,"00213/ise/2022/co - obra de dotación de infraestructuras y recursos tic escuelas conectadas en el ceip ntra. sra. de la salud, posadas (córdoba)",;Obras;,Resuelta,"16,493.90",,Agencia Pública Andaluza de Educación,19-11-2022
CONTR 2022 851321,00211/ise/2022/co - obra de dotación de infraestructuras y recursos tic escuelas conectadas en el ies zoco (córdoba),;Obras;,Resuelta,"10,900.55",,Agencia Pública Andaluza de Educación,19-11-2022
CONTR 2022 0000289202,Servicio de soporte técnico informático en el Área de Sistemas del PAG,;Servicios;,Resuelta,"49,916.93",20/07/2022,Patronato de la Alhambra y Generalife,19-11-2022
+UYFSFP,"Suministro de tracto sucesivo de reactivos, productos químicos, material fungible y cesión de equipamiento principal y auxiliar, así como su mantenimiento, para la realización de determinaciones analíticas de anatomía patológica en los centros vinculados al Centro Provincial de Compras de Córdoba. (PAAM 7/22)",;Suministros;,Adjudicada,"2,356,129.00",20/04/2022,Servicio Andaluz de Salud,19-11-2022
CONTR 2022 851315,00210/ise/2022/co - obra de dotación de infraestructuras y recursos tic escuelas conectadas en el ies nuevo zona miralbaida (córdoba),;Obras;,Resuelta,"58,219.36",,Agencia Pública Andaluza de Educación,19-11-2022
CONTR 2022 851298,"00209/ise/2022/co - obra de dotación de infraestructuras y recursos tic escuelas conectadas en el ies don diego de bernuy, benamejí (córdoba)",;Obras;,Resuelta,"19,860.37",,Agencia Pública Andaluza de Educación,19-11-2022
CONTR 2022 0000477353,servicio de apoyo y asistencia escolar para alumnado con necesidades educat,;Servicios;,Resuelta,"130,320.00",20/07/2022,Agencia Pública Andaluza de Educación,19-11-2022
CONTR 2021 0000472659,"rp+ddff nuevo ies d4-b22 las marinas, roquetas de mar (al)(223/ise/2021/sc)",;Servicios;,Resuelta,"462,453.77",03/09/2021,Agencia Pública Andaluza de Educación,19-11-2022
0000363/2022,+6.c7vbkrp contr 2022 0000683266. pnsp 62/2022,;Servicios;,Evaluación,"375,500.00",08/09/2022,Servicio Andaluz de Salud,19-11-2022
2022/AS/SUM/0865,Suministro de pellets para las calderas de biomasa del Hospital MAZ M.C.S.S. nº 11 de Zaragoza,Adquisición;Suministros;,Resuelta,"82,500.00",17/10/2022,"Dirección Área Jurídica y Prestación de MAZ, Mutua Colaboradora con la Seguridad Social, Nº 11",19-11-2022
2022/0007538,"Realitzar accions i serveis d'orientació i transició educativa en els municipis de la demarcació de Barcelona, dividit en 4 lots",;Servicios;,Evaluación,"138,000.00",29/09/2022,Diputació de Barcelona,19-11-2022
2022/0012063,"Actuacions de captació, recollida d'aigües i reutilització de pluvials en el marc del projecte Life per a la conservació del tritó del Montseny a la finca de Can Besa-els Vimets, a l'àmbit del Parc Natural del Montseny.",;Obras;,Evaluación,"59,881.72",29/09/2022,Diputació de Barcelona,19-11-2022
ECAS 9708/2022,"L'objecte del contracte és la cobertura de les assegurances, de danys materials ocasionats al patrimoni i  de responsabilitat patrimonial i civil de l'Ajuntament de Terrassa i de la Societat Municipal d'Habitatge de Terrassa SA.",;Servicios;,Evaluación,"850,000.00",29/09/2022,Ajuntament de Terrassa,19-11-2022
ECAS 20892/2021,Servei especialitzat per a l'administració tècnica de determinats entorns de programaris del fabricant ORACLE que l'Ajuntament utilitza en els diferents entorns de sistemes d'informació de la corporació.,;Servicios;,Evaluación,"326,040.00",29/09/2022,Ajuntament de Terrassa,19-11-2022
ACT-2023-00004,"Serveis d'assessoria i conceptualització del Brand Book online de la destinació Catalunya en idiomes català, castellà i l'anglès",;Servicios;,Evaluación,"61,542.72",29/09/2022,Agència Catalana de Turisme,19-11-2022
3654/2022,"Servei de manteniment, conservació i neteja dels espais verds públics del nucli urbà de la Plana, plantes d'interior de la Casa Consistorial i jardineres del centre històric de Vila-seca",;Servicios;,Evaluación,"41,148.99",29/09/2022,Ajuntament de Vila-seca,19-11-2022
G2024-2023-1,"Desenvolupament d'un servei d'assessorament informatiu telefònic en la gestió de residus que reforci les tasques desenvolupades a l'Agència de Residus de Catalunya en aquesta matèria per l'any 2023.
Mensualment aquest servei ha de realitzar:
-Atenció d'aproximadament de 1.200 consultes telefòniques tècniques sobre gestió de residus.
- Resposta a unes 60 consultes tècniques sobre residus i la seva gestió via correu electrònic o altres mitjans.- Assessorament telefònic sobre el funcionament del Sistema Documental de Residus (SDR), i les diferents aplicacions suportades per l'SDR excepte la Declaració de Residus.
- Assessorament puntual sobre la declaració de residus per a productors i gestors en el període de presentació de declaracions de productors i gestors (aproximadament 3.000 trucades addicionals durant el període febrer a juny). Igualment s'ha de prestar assessorament sobre obligacions documentals específiques dels gestors (Annex RAEE, Annex VFU, ...). Aquest assessorament inclourà també l'ajuda per l'emplenament de les diferents declaracions dins de l'SDR.
- Altres respostes d'assessorament.
- Control de les consultes rebudes per tipus d'interlocutor, temàtica i via d'entrada
- Registre de les consultes mitjançant suport informàtic en línia.
- Realització d'informes mensuals sobre la prestació del servei
- Preparació del resum anual estadístic del servei atès.",;Servicios;,Evaluación,"91,688.19",29/09/2022,Agència de Residus de Catalunya,19-11-2022
Exp 2022/1342,"L'objecte del present plec és la determinació de la contractació del servei de dinamització de la gent gran al municipi d'Altafulla.
Aquest servei de dinamització contempla la possibilitat de realitzar, diferents activitats i tallers setmanals per aquells usuaris inscrits, però també comprèn en seguiment i l'atenció personalitzada per a la totalitat d'usuaris, assisteixin o no als tallers proposats. D'aquesta manera es pot realitzar un seguiment de l'estat de cada un d'ells i en cas que sigui necessari derivar-ho a l'àrea de l'Ajuntament competent.",;Servicios;,Evaluación,"13,472.71",29/09/2022,Ajuntament d'Altafulla,19-11-2022
22-037,Posar a l'abast recursos per facilitar a les persones joves de la ciutat el contacte amb l'expressió artística en l'àmbit musical.,;Servicios;,Evaluación,"33,462.84",29/09/2022,Ajuntament de Cornellà de Llobregat,19-11-2022
2022/5393,"L'objecte és la contractació del subministrament, instal·lació, configuració i posta en marxa de 4 servidors d'infraestructura base, per tal de substituir el sistema actual de servidors que suporten tots els
serveis TIC de l'Ajuntament de Calonge i Sant Antoni.",;Suministros;,Resuelta,"72,563.50",28/07/2022,Ajuntament de Calonge i Sant Antoni,19-11-2022
0802/2022,Subministrament en règim de compra d'un escàner zenital autònom per a formats A2 i A2+ per l'Arxiu Històric de la Ciutat de Barcelona,;Suministros;,Resuelta,"25,000.00",20/06/2022,Institut de Cultura de Barcelona,19-11-2022
ICVI-2022-225,"Subministrament d'un equip d'emissió atòmica per plasma ICP-OES pel laboratori de la seu central de l'INCAVI, ubicada a Vilafranca del Penedès.",;Suministros;,Resuelta,"58,000.00",02/09/2022,Institut Català de la Vinya i el Vi (INCAVI),19-11-2022
ACN-2022-20099,Servei d'evolutius de la plataforma de l'ACN,;Servicios;,Resuelta,"76,937.00",14/07/2022,"Intracatalònia, SA",19-11-2022
BE-2023-9,El present contracte té per objecte la contractació del servei de vigilància necessari pel correcte funcionament del Casal Cívic de Reus-Sant Josep Obrer de la Direcció General d'Acció Cívicai Comunitària.,;Servicios;,Resuelta,"43,160.00",15/07/2022,Departament de Drets Socials,19-11-2022
136/2021,Ejecución de muro en el barrio Segura  en Beas de Segura (Jaén),Construcción;Obras;,Resuelta,"84,556.95",15/09/2022,Alcaldía del Ayuntamiento de Beas de Segura,19-11-2022
